DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Hour,DayOfWeek,Month,Weekend,is_peak,Season,Period,Total_submetering,Unmetered_power,Power_factor,Rolling_24h_mean,Rolling_7d_mean,high_consumption
2008-01-25 17:00:00,0.8239333333333333,0.10836666666666667,239.94500000000002,3.5633333333333335,0.0,39.0,276.0,17,4,1,0,0,Winter,Afternoon,315.0,0.0,0.8838,1.643,1.3641,1
2008-01-25 18:00:00,1.4642666666666666,0.053233333333333334,238.41466666666665,6.166666666666667,0.0,0.0,0.0,18,4,1,0,1,Winter,Evening,0.0,24.4044,0.9649,1.5876,1.358,1
2008-01-25 19:00:00,2.4878,0.041100000000000005,236.39249999999998,10.533333333333333,0.0,0.0,0.0,19,4,1,0,1,Winter,Evening,0.0,41.4633,0.9837,1.5956,1.3518,1
2008-01-25 20:00:00,2.0601666666666665,0.10323333333333333,237.44716666666667,8.75,0.0,37.0,0.0,20,4,1,0,1,Winter,Evening,37.0,0.0,0.9523,1.5343,1.3529,1
2008-01-25 21:00:00,1.8143,0.14576666666666668,240.87216666666666,7.656666666666666,0.0,0.0,0.0,21,4,1,0,1,Winter,Evening,0.0,30.2383,0.9256,1.5143,1.3526,1
2008-01-25 22:00:00,2.6230666666666664,0.0839,242.51883333333333,10.826666666666666,0.0,0.0,576.0,22,4,1,0,0,Winter,Night,576.0,0.0,0.969,1.5598,1.3559,1
2008-01-25 23:00:00,1.236,0.1006,243.93016666666665,5.136666666666667,0.0,38.0,0.0,23,4,1,0,0,Winter,Night,38.0,0.0,0.9247,1.5555,1.3563,1
2008-01-26 00:00:00,0.6305333333333334,0.08853333333333334,244.72333333333333,2.743333333333333,0.0,0.0,0.0,0,5,1,1,0,Winter,Night,0.0,10.5089,0.8769,1.5285,1.3585,0
2008-01-26 01:00:00,0.6171666666666666,0.05703333333333334,243.73116666666667,2.6666666666666665,0.0,0.0,0.0,1,5,1,1,0,Winter,Night,0.0,10.2861,0.9154,1.5024,1.3594,0
2008-01-26 02:00:00,0.5061,0.0947,245.55366666666666,2.26,0.0,37.0,0.0,2,5,1,1,0,Winter,Night,37.0,0.0,0.8424,1.5006,1.3606,0
2008-01-26 03:00:00,0.3800666666666667,0.044033333333333334,243.47083333333333,1.6833333333333333,0.0,0.0,0.0,3,5,1,1,0,Winter,Night,0.0,6.3344,0.8962,1.5013,1.3611,0
2008-01-26 04:00:00,0.386,0.04990000000000001,243.23999999999998,1.7433333333333334,0.0,0.0,0.0,4,5,1,1,0,Winter,Night,0.0,6.4333,0.8855,1.4744,1.3616,0
2008-01-26 05:00:00,0.4067666666666667,0.0848,243.17166666666665,1.8433333333333333,0.0,37.0,0.0,5,5,1,1,0,Winter,Night,37.0,0.0,0.8275,1.4737,1.3623,0
2008-01-26 06:00:00,0.8515666666666667,0.04646666666666666,242.46166666666667,3.6133333333333337,0.0,0.0,470.0,6,5,1,1,0,Winter,Morning,470.0,0.0,0.9483,1.4659,1.3624,1
2008-01-26 07:00:00,1.0585333333333333,0.0482,240.829,4.553333333333333,0.0,0.0,200.0,7,5,1,1,1,Winter,Morning,200.0,0.0,0.9564,1.3896,1.3638,1
2008-01-26 08:00:00,2.0387333333333335,0.10163333333333333,240.32583333333332,8.51,16.0,16.0,693.0,8,5,1,1,1,Winter,Morning,725.0,0.0,0.9525,1.3871,1.3603,1
2008-01-26 09:00:00,2.0185,0.0903,238.7711666666667,8.47,524.0,21.0,1050.0,9,5,1,1,1,Winter,Morning,1595.0,0.0,0.9572,1.41,1.3577,1
2008-01-26 10:00:00,2.0135,0.05703333333333334,238.244,8.446666666666667,565.0,0.0,1045.0,10,5,1,1,0,Winter,Morning,1610.0,0.0,0.9725,1.4321,1.3622,1
2008-01-26 11:00:00,1.6701333333333332,0.19346666666666668,238.85133333333334,7.02,0.0,18.0,1051.0,11,5,1,1,0,Winter,Morning,1069.0,0.0,0.8962,1.4554,1.3699,1
2008-01-26 12:00:00,1.7230666666666667,0.1192,239.55249999999998,7.246666666666667,0.0,22.0,1057.0,12,5,1,1,0,Winter,Afternoon,1079.0,0.0,0.9353,1.4606,1.3615,1
2008-01-26 13:00:00,1.1132,0.11663333333333334,240.81016666666667,4.760000000000001,0.0,0.0,214.0,13,5,1,1,0,Winter,Afternoon,214.0,0.0,0.9052,1.4117,1.3524,1
2008-01-26 14:00:00,1.9006666666666667,0.1358,239.94883333333334,7.966666666666667,0.0,33.0,1061.0,14,5,1,1,0,Winter,Afternoon,1094.0,0.0,0.9333,1.3669,1.3514,1
2008-01-26 15:00:00,1.9217666666666666,0.0845,239.97833333333335,8.01,0.0,6.0,1060.0,15,5,1,1,0,Winter,Afternoon,1066.0,0.0,0.9579,1.3848,1.3603,1
2008-01-26 16:00:00,1.9018666666666666,0.04393333333333334,239.76616666666666,7.906666666666666,0.0,0.0,1059.0,16,5,1,1,0,Winter,Afternoon,1059.0,0.0,0.9774,1.402,1.3699,1
2008-01-26 17:00:00,2.0591666666666666,0.1389,235.815,8.743333333333334,0.0,32.0,1025.0,17,5,1,1,0,Winter,Afternoon,1057.0,0.0,0.9368,1.4535,1.3638,1
2008-01-26 18:00:00,3.7629,0.20500000000000002,232.4695,16.296666666666667,698.0,8.0,996.0,18,5,1,1,1,Winter,Evening,1702.0,0.0,0.9483,1.5492,1.3708,1
2008-01-26 19:00:00,6.0138,0.46076666666666666,231.19266666666667,26.16,1948.0,0.0,987.0,19,5,1,1,1,Winter,Evening,2935.0,0.0,0.9288,1.6961,1.3895,1
2008-01-26 20:00:00,4.453033333333334,0.28203333333333336,235.7866666666667,18.923333333333336,399.0,44.0,1024.0,20,5,1,1,1,Winter,Evening,1467.0,0.0,0.9404,1.7959,1.4004,1
2008-01-26 21:00:00,3.3546666666666667,0.0862,237.06199999999998,14.09,2.0,0.0,1036.0,21,5,1,1,1,Winter,Evening,1038.0,0.0,0.9749,1.86,1.4124,1
2008-01-26 22:00:00,2.9897666666666667,0.0887,238.1835,12.533333333333333,0.0,0.0,1045.0,22,5,1,1,0,Winter,Night,1045.0,0.0,0.9712,1.8753,1.4272,1
2008-01-26 23:00:00,3.4783,0.08926666666666666,240.306,14.610000000000001,773.0,37.0,533.0,23,5,1,1,0,Winter,Night,1343.0,0.0,0.975,1.9687,1.4411,1
2008-01-27 00:00:00,1.9396666666666667,0.07313333333333333,242.96133333333333,7.97,0.0,0.0,488.0,0,6,1,1,0,Winter,Night,488.0,0.0,0.9637,2.0233,1.4476,1
2008-01-27 01:00:00,0.8332333333333334,0.04223333333333333,242.89066666666668,3.433333333333333,0.0,0.0,342.0,1,6,1,1,0,Winter,Night,342.0,0.0,0.9518,2.0323,1.4507,1
2008-01-27 02:00:00,0.5338666666666667,0.09383333333333334,246.79149999999998,2.18,0.0,36.0,0.0,2,6,1,1,0,Winter,Night,36.0,0.0,0.8505,2.0334,1.4521,0
2008-01-27 03:00:00,0.49163333333333337,0.06043333333333333,245.05066666666667,2.0366666666666666,0.0,0.0,0.0,3,6,1,1,0,Winter,Night,0.0,8.1939,0.8905,2.0381,1.453,0
2008-01-27 04:00:00,0.4877333333333333,0.07883333333333334,244.01049999999998,2.0633333333333335,0.0,0.0,0.0,4,6,1,1,0,Winter,Night,0.0,8.1289,0.8609,2.0423,1.454,0
2008-01-27 05:00:00,0.4825,0.10666666666666666,243.968,2.0833333333333335,0.0,22.0,0.0,5,6,1,1,0,Winter,Night,22.0,0.0,0.819,2.0455,1.4516,0
2008-01-27 06:00:00,0.31176666666666664,0.08006666666666667,244.038,1.3233333333333335,0.0,14.0,0.0,6,6,1,1,0,Winter,Morning,14.0,0.0,0.7957,2.023,1.4516,0
2008-01-27 07:00:00,0.4402666666666667,0.0402,242.9375,1.8099999999999998,0.0,0.0,0.0,7,6,1,1,1,Winter,Morning,0.0,7.3378,0.9163,1.9972,1.4524,0
2008-01-27 08:00:00,1.1916666666666667,0.04633333333333333,241.45716666666667,4.91,0.0,0.0,674.0,8,6,1,1,1,Winter,Morning,674.0,0.0,0.9626,1.9619,1.4558,1
2008-01-27 09:00:00,0.7799333333333334,0.10183333333333335,241.408,3.4266666666666667,0.0,36.0,0.0,9,6,1,1,1,Winter,Morning,36.0,0.0,0.8845,1.9103,1.4578,1
2008-01-27 10:00:00,1.464,0.22446666666666668,241.52166666666665,6.123333333333333,0.0,0.0,290.0,10,6,1,1,0,Winter,Morning,290.0,0.0,0.8671,1.8874,1.462,1
2008-01-27 11:00:00,2.3875333333333333,0.14823333333333333,239.7853333333333,9.966666666666667,0.0,448.0,1059.0,11,6,1,1,0,Winter,Morning,1507.0,0.0,0.9415,1.9173,1.4635,1
2008-01-27 12:00:00,0.9672666666666667,0.10376666666666666,241.56333333333333,4.243333333333333,0.0,28.0,350.0,12,6,1,1,0,Winter,Afternoon,378.0,0.0,0.9031,1.8858,1.4641,1
2008-01-27 13:00:00,2.7378,0.08013333333333333,240.108,11.533333333333333,0.0,1081.0,1062.0,13,6,1,1,0,Winter,Afternoon,2143.0,0.0,0.9716,1.9535,1.471,1
2008-01-27 14:00:00,2.0208,0.0809,241.74183333333335,8.373333333333333,0.0,500.0,1076.0,14,6,1,1,0,Winter,Afternoon,1576.0,0.0,0.9615,1.9585,1.4723,1
2008-01-27 15:00:00,1.0054,0.1438,242.72516666666667,4.223333333333334,0.0,89.0,460.0,15,6,1,1,0,Winter,Afternoon,549.0,0.0,0.8749,1.9204,1.4717,1
2008-01-27 16:00:00,1.4496333333333333,0.0715,241.62016666666665,6.173333333333333,0.0,431.0,0.0,16,6,1,1,0,Winter,Afternoon,431.0,0.0,0.953,1.9015,1.4722,1
2008-01-27 17:00:00,2.0130333333333335,0.07353333333333333,239.20916666666665,8.493333333333334,0.0,666.0,0.0,17,6,1,1,0,Winter,Afternoon,666.0,0.0,0.9648,1.8996,1.4684,1
2008-01-27 18:00:00,3.5315,0.21603333333333333,236.175,15.06,1388.0,43.0,0.0,18,6,1,1,1,Winter,Evening,1431.0,0.0,0.9424,1.89,1.4738,1
2008-01-27 19:00:00,4.754133333333333,0.14259999999999998,235.29966666666667,20.346666666666668,1339.0,7.0,235.0,19,6,1,1,1,Winter,Evening,1581.0,0.0,0.9709,1.8375,1.4886,1
2008-01-27 20:00:00,3.8515,0.078,235.59183333333334,16.406666666666666,429.0,35.0,1023.0,20,6,1,1,1,Winter,Evening,1487.0,0.0,0.9801,1.8124,1.493,1
2008-01-27 21:00:00,3.4711,0.06313333333333333,237.21233333333333,14.669999999999998,366.0,331.0,308.0,21,6,1,1,1,Winter,Evening,1005.0,0.0,0.9821,1.8173,1.5007,1
2008-01-27 22:00:00,1.5542333333333334,0.10606666666666667,240.06383333333332,6.623333333333333,203.0,30.0,0.0,22,6,1,1,0,Winter,Night,233.0,0.0,0.9361,1.7574,1.5019,1
2008-01-27 23:00:00,0.9959000000000001,0.09023333333333333,243.1575,4.163333333333333,0.0,21.0,0.0,23,6,1,1,0,Winter,Night,21.0,0.0,0.9169,1.654,1.5048,1
2008-01-28 00:00:00,0.9847,0.05926666666666667,244.7578333333333,4.09,0.0,18.0,0.0,0,0,1,0,0,Winter,Night,18.0,0.0,0.9432,1.6142,1.508,1
2008-01-28 01:00:00,0.9508333333333333,0.0518,242.00116666666665,3.9866666666666664,0.0,0.0,0.0,1,0,1,0,0,Winter,Night,0.0,15.8472,0.9483,1.6191,1.5114,1
2008-01-28 02:00:00,0.9513666666666667,0.06436666666666667,243.97933333333333,3.9566666666666666,0.0,0.0,0.0,2,0,1,0,0,Winter,Night,0.0,15.8561,0.9366,1.6365,1.5148,1
2008-01-28 03:00:00,0.8893,0.1188,243.50983333333335,3.7733333333333334,0.0,38.0,429.0,3,0,1,0,0,Winter,Night,467.0,0.0,0.8822,1.6531,1.5144,1
2008-01-28 04:00:00,0.4841666666666667,0.0595,243.014,2.1733333333333333,0.0,0.0,105.0,4,0,1,0,0,Winter,Night,105.0,0.0,0.8906,1.6529,1.515,0
2008-01-28 05:00:00,0.36743333333333333,0.04226666666666667,244.49266666666665,1.6366666666666667,0.0,0.0,0.0,5,0,1,0,0,Winter,Night,0.0,6.1239,0.8968,1.6481,1.5149,0
2008-01-28 06:00:00,0.7364999999999999,0.10993333333333334,244.67716666666666,3.283333333333333,0.0,37.0,0.0,6,0,1,0,0,Winter,Morning,37.0,0.0,0.8701,1.6658,1.5115,0
2008-01-28 07:00:00,2.189433333333333,0.0397,237.65900000000002,9.28,0.0,2.0,736.0,7,0,1,0,1,Winter,Morning,738.0,0.0,0.9822,1.7387,1.5099,1
2008-01-28 08:00:00,2.1677000000000004,0.0634,237.3915,9.15,0.0,0.0,1039.0,8,0,1,0,1,Winter,Morning,1039.0,0.0,0.9716,1.7794,1.5131,1
2008-01-28 09:00:00,2.4215333333333335,0.10003333333333334,235.73533333333336,10.253333333333334,0.0,3.0,1024.0,9,0,1,0,1,Winter,Morning,1027.0,0.0,0.9603,1.8478,1.5181,1
2008-01-28 10:00:00,2.753033333333333,0.05563333333333333,236.525,11.636666666666667,0.0,33.0,1031.0,10,0,1,0,0,Winter,Morning,1064.0,0.0,0.9802,1.9015,1.5251,1
2008-01-28 11:00:00,2.7761666666666667,0.04473333333333333,237.16233333333332,11.7,0.0,0.0,1037.0,11,0,1,0,0,Winter,Morning,1037.0,0.0,0.9841,1.9177,1.532,1
2008-01-28 12:00:00,1.9101000000000001,0.06396666666666667,239.81083333333333,8.036666666666667,0.0,0.0,1059.0,12,0,1,0,0,Winter,Afternoon,1059.0,0.0,0.9676,1.957,1.5344,1
2008-01-28 13:00:00,1.6151333333333333,0.11739999999999999,240.11116666666666,6.786666666666666,0.0,38.0,1062.0,13,0,1,0,0,Winter,Afternoon,1100.0,0.0,0.9322,1.9102,1.5356,1
2008-01-28 14:00:00,1.4894,0.08813333333333334,242.679,6.12,0.0,0.0,1084.0,14,0,1,0,0,Winter,Afternoon,1084.0,0.0,0.9441,1.8881,1.5358,1
2008-01-28 15:00:00,1.4665666666666666,0.0775,243.145,6.013333333333334,0.0,0.0,1088.0,15,0,1,0,0,Winter,Afternoon,1088.0,0.0,0.9498,1.9073,1.542,1
2008-01-28 16:00:00,0.7761333333333333,0.09129999999999999,244.03133333333332,3.26,0.0,29.0,378.0,16,0,1,0,0,Winter,Afternoon,407.0,0.0,0.8947,1.8792,1.5443,1
2008-01-28 17:00:00,0.4068333333333333,0.06513333333333333,239.7205,1.8299999999999998,0.0,8.0,0.0,17,0,1,0,0,Winter,Afternoon,8.0,0.0,0.862,1.8123,1.5417,0
2008-01-28 18:00:00,1.1654333333333333,0.06113333333333334,236.85933333333332,5.086666666666667,0.0,0.0,0.0,18,0,1,0,1,Winter,Evening,0.0,19.4239,0.9502,1.7137,1.5409,1
2008-01-28 19:00:00,2.5425666666666666,0.07116666666666667,236.27783333333335,10.870000000000001,0.0,6.0,0.0,19,0,1,0,1,Winter,Evening,6.0,36.3761,0.9728,1.6215,1.5415,1
2008-01-28 20:00:00,2.8514333333333335,0.09243333333333334,235.51766666666666,12.166666666666666,436.0,31.0,478.0,20,0,1,0,1,Winter,Evening,945.0,0.0,0.9686,1.5799,1.542,1
2008-01-28 21:00:00,1.8683,0.08739999999999999,238.819,7.88,142.0,0.0,414.0,21,0,1,0,1,Winter,Evening,556.0,0.0,0.9553,1.5131,1.5339,1
2008-01-28 22:00:00,2.5990333333333333,0.07536666666666667,240.48933333333335,10.843333333333334,564.0,0.0,743.0,22,0,1,0,0,Winter,Night,1307.0,0.0,0.9718,1.5566,1.539,1
2008-01-28 23:00:00,2.1068333333333333,0.0969,242.8365,8.656666666666666,0.0,37.0,1085.0,23,0,1,0,0,Winter,Night,1122.0,0.0,0.956,1.6029,1.5493,1
2008-01-29 00:00:00,1.7574666666666665,0.04856666666666667,242.42066666666668,7.253333333333333,0.0,0.0,784.0,0,1,1,0,0,Winter,Night,784.0,0.0,0.9731,1.6351,1.5571,1
2008-01-29 01:00:00,0.9575666666666667,0.0706,242.13333333333333,3.9866666666666664,0.0,0.0,0.0,1,1,1,0,0,Winter,Night,0.0,15.9594,0.9313,1.6354,1.5606,1
2008-01-29 02:00:00,1.0076666666666667,0.0909,244.29266666666666,4.183333333333334,0.0,32.0,0.0,2,1,1,0,0,Winter,Night,32.0,0.0,0.9173,1.6377,1.5643,1
2008-01-29 03:00:00,0.4471333333333333,0.054599999999999996,244.6455,1.9400000000000002,0.0,5.0,0.0,3,1,1,0,0,Winter,Night,5.0,2.4522,0.8912,1.6193,1.5645,0
2008-01-29 04:00:00,0.3903666666666667,0.04906666666666667,244.61983333333333,1.7166666666666666,0.0,0.0,0.0,4,1,1,0,0,Winter,Night,0.0,6.5061,0.8883,1.6154,1.5646,0
2008-01-29 05:00:00,1.7808666666666668,0.0643,242.98883333333333,7.4,0.0,0.0,712.0,5,1,1,0,0,Winter,Night,712.0,0.0,0.9652,1.6743,1.5686,1
2008-01-29 06:00:00,0.8125333333333333,0.08676666666666667,242.08433333333332,3.4866666666666664,0.0,37.0,260.0,6,1,1,0,0,Winter,Morning,297.0,0.0,0.9035,1.6775,1.5671,1
2008-01-29 07:00:00,1.5638333333333334,0.049,239.29416666666665,6.6033333333333335,0.0,0.0,41.0,7,1,1,0,1,Winter,Morning,41.0,0.0,0.9696,1.6514,1.5604,1
2008-01-29 08:00:00,1.6532666666666667,0.05503333333333334,239.17466666666667,6.903333333333333,0.0,0.0,588.0,8,1,1,0,1,Winter,Morning,588.0,0.0,0.9678,1.63,1.5561,1
2008-01-29 09:00:00,1.9374666666666667,0.09653333333333333,238.58316666666667,8.110000000000001,0.0,37.0,582.0,9,1,1,0,1,Winter,Morning,619.0,0.0,0.9525,1.6098,1.5653,1
2008-01-29 10:00:00,1.6588333333333334,0.059166666666666666,239.86833333333334,6.96,0.0,0.0,1060.0,10,1,1,0,0,Winter,Morning,1060.0,0.0,0.9656,1.5642,1.5728,1
2008-01-29 11:00:00,1.7522333333333333,0.07126666666666666,239.05216666666666,7.34,0.0,0.0,1053.0,11,1,1,0,0,Winter,Morning,1053.0,0.0,0.9609,1.5215,1.5809,1
2008-01-29 12:00:00,3.9499,0.12913333333333335,237.08966666666666,16.82,878.0,871.0,1036.0,12,1,1,0,0,Winter,Afternoon,2785.0,0.0,0.9683,1.6065,1.5872,1
2008-01-29 13:00:00,4.460466666666666,0.2167,237.01933333333332,19.003333333333334,576.0,1949.0,1035.0,13,1,1,0,0,Winter,Afternoon,3560.0,0.0,0.9537,1.7251,1.5958,1
2008-01-29 14:00:00,3.9548,0.10343333333333332,238.77166666666665,16.743333333333332,0.0,1996.0,1051.0,14,1,1,0,0,Winter,Afternoon,3047.0,0.0,0.9745,1.8278,1.5949,1
2008-01-29 15:00:00,2.6739666666666664,0.1628,241.64483333333334,11.213333333333333,0.0,1102.0,1074.0,15,1,1,0,0,Winter,Afternoon,2176.0,0.0,0.9426,1.8781,1.5861,1
2008-01-29 16:00:00,1.6243333333333334,0.040466666666666665,242.4905,6.746666666666667,0.0,35.0,1082.0,16,1,1,0,0,Winter,Afternoon,1117.0,0.0,0.9757,1.9135,1.5888,1
2008-01-29 17:00:00,0.6292000000000001,0.046533333333333336,242.10016666666667,2.8133333333333335,0.0,10.0,99.0,17,1,1,0,0,Winter,Afternoon,109.0,0.0,0.9311,1.9227,1.5895,0
2008-01-29 18:00:00,0.6976333333333333,0.10603333333333334,238.91683333333333,3.1166666666666667,0.0,49.0,0.0,18,1,1,0,1,Winter,Evening,49.0,0.0,0.8681,1.9032,1.5873,0
2008-01-29 19:00:00,1.4741666666666666,0.04386666666666667,237.73266666666666,6.38,0.0,10.0,0.0,19,1,1,0,1,Winter,Evening,10.0,14.5694,0.9711,1.8587,1.5874,1
2008-01-29 20:00:00,1.8903,0.03646666666666667,237.64216666666667,8.07,0.0,9.0,0.0,20,1,1,0,1,Winter,Evening,9.0,22.505,0.9811,1.8187,1.5771,1
2008-01-29 21:00:00,2.7203666666666666,0.13423333333333334,237.50816666666665,11.5,33.0,49.0,26.0,21,1,1,0,1,Winter,Evening,108.0,0.0,0.953,1.8542,1.5676,1
2008-01-29 22:00:00,2.946766666666667,0.08366666666666665,240.84416666666667,12.229999999999999,0.0,8.0,594.0,22,1,1,0,0,Winter,Night,602.0,0.0,0.9724,1.8687,1.5759,1
2008-01-29 23:00:00,1.8592666666666666,0.0538,244.0366666666667,7.693333333333333,0.0,0.0,0.0,23,1,1,0,0,Winter,Night,0.0,30.9878,0.9719,1.8584,1.5841,1
2008-01-30 00:00:00,1.4529333333333334,0.06346666666666666,243.3175,6.0,0.0,23.0,0.0,0,2,1,0,0,Winter,Night,23.0,1.2156,0.9581,1.8457,1.5903,1
2008-01-30 01:00:00,1.1756666666666669,0.0868,242.89433333333332,4.9,0.0,15.0,0.0,1,2,1,0,0,Winter,Night,15.0,4.5944,0.9312,1.8547,1.595,1
2008-01-30 02:00:00,2.704833333333333,0.0623,244.10983333333334,11.086666666666668,0.0,0.0,653.0,2,2,1,0,0,Winter,Night,653.0,0.0,0.9775,1.9255,1.6084,1
2008-01-30 03:00:00,1.1260333333333332,0.04423333333333333,244.31233333333333,4.73,0.0,0.0,0.0,3,2,1,0,0,Winter,Night,0.0,18.7672,0.9622,1.9538,1.6127,1
2008-01-30 04:00:00,0.47763333333333335,0.0884,244.572,2.19,0.0,38.0,0.0,4,2,1,0,0,Winter,Night,38.0,0.0,0.8438,1.9574,1.6132,0
2008-01-30 05:00:00,0.4315,0.03673333333333333,245.07416666666668,1.9600000000000002,0.0,0.0,0.0,5,2,1,0,0,Winter,Night,0.0,7.1917,0.9215,1.9012,1.613,0
2008-01-30 06:00:00,1.5066,0.11236666666666667,243.69633333333334,6.383333333333334,0.0,0.0,503.0,6,2,1,0,0,Winter,Morning,503.0,0.0,0.9306,1.9301,1.6146,1
2008-01-30 07:00:00,2.1670333333333334,0.14906666666666665,240.02666666666667,9.153333333333334,0.0,27.0,1027.0,7,2,1,0,1,Winter,Morning,1054.0,0.0,0.9356,1.9552,1.6111,1
2008-01-30 08:00:00,1.6145666666666665,0.08523333333333333,239.942,6.733333333333333,0.0,10.0,1061.0,8,2,1,0,1,Winter,Morning,1071.0,0.0,0.9499,1.9536,1.6071,1
2008-01-30 09:00:00,1.4993333333333332,0.07696666666666667,239.04716666666667,6.253333333333333,0.0,0.0,1053.0,9,2,1,0,1,Winter,Morning,1053.0,0.0,0.9512,1.9353,1.6072,1
2008-01-30 10:00:00,1.6821333333333333,0.161,239.1855,7.083333333333333,0.0,0.0,1054.0,10,2,1,0,0,Winter,Morning,1054.0,0.0,0.9126,1.9363,1.6086,1
2008-01-30 11:00:00,1.4765333333333333,0.09953333333333333,241.45499999999998,6.17,0.0,38.0,535.0,11,2,1,0,0,Winter,Morning,573.0,0.0,0.9368,1.9248,1.6082,1
2008-01-30 12:00:00,0.41953333333333337,0.04976666666666667,242.61916666666667,1.8933333333333335,0.0,0.0,0.0,12,2,1,0,0,Winter,Afternoon,0.0,6.9922,0.894,1.7777,1.6017,0
2008-01-30 13:00:00,0.41486666666666666,0.0486,241.95583333333335,1.8866666666666667,0.0,0.0,0.0,13,2,1,0,0,Winter,Afternoon,0.0,6.9144,0.8951,1.6092,1.5952,0
2008-01-30 14:00:00,0.42266666666666663,0.09773333333333332,243.96483333333333,1.8833333333333333,0.0,27.0,0.0,14,2,1,0,0,Winter,Afternoon,27.0,0.0,0.8122,1.462,1.5888,0
2008-01-30 15:00:00,0.4122,0.06626666666666667,243.7868333333333,1.8266666666666669,0.0,10.0,0.0,15,2,1,0,0,Winter,Afternoon,10.0,0.0,0.8615,1.3678,1.5824,0
2008-01-30 16:00:00,0.44443333333333335,0.06126666666666667,243.70566666666667,1.95,0.0,0.0,0.0,16,2,1,0,0,Winter,Afternoon,0.0,7.4072,0.8788,1.3186,1.573,0
2008-01-30 17:00:00,0.38106666666666666,0.058133333333333335,241.34566666666666,1.6833333333333333,0.0,0.0,0.0,17,2,1,0,0,Winter,Afternoon,0.0,6.3511,0.8676,1.3083,1.5679,0
2008-01-30 18:00:00,1.7109999999999999,0.10086666666666666,236.80499999999998,7.246666666666667,0.0,37.0,0.0,18,2,1,0,1,Winter,Evening,37.0,0.0,0.9443,1.3505,1.5684,1
2008-01-30 19:00:00,2.5605666666666664,0.06486666666666667,236.46033333333335,10.876666666666667,0.0,0.0,869.0,19,2,1,0,1,Winter,Evening,869.0,0.0,0.9753,1.3957,1.5719,1
2008-01-30 20:00:00,0.45720000000000005,0.050666666666666665,238.1085,2.013333333333333,0.0,0.0,0.0,20,2,1,0,1,Winter,Evening,0.0,7.62,0.9002,1.336,1.5617,0
2008-01-30 21:00:00,0.49129999999999996,0.09113333333333333,239.01116666666667,2.1566666666666667,0.0,36.0,0.0,21,2,1,0,1,Winter,Evening,36.0,0.0,0.8435,1.2432,1.5512,0
2008-01-30 22:00:00,0.46613333333333334,0.050899999999999994,242.3865,2.0166666666666666,0.0,0.0,0.0,22,2,1,0,0,Winter,Night,0.0,7.7689,0.9016,1.1398,1.5513,0
2008-01-30 23:00:00,1.8483333333333334,0.13486666666666666,240.96933333333334,7.756666666666666,0.0,0.0,506.0,23,2,1,0,0,Winter,Night,506.0,0.0,0.932,1.1393,1.5602,1
2008-01-31 00:00:00,0.7649333333333334,0.049133333333333334,241.09283333333332,3.3200000000000003,0.0,0.0,281.0,0,3,1,0,0,Winter,Night,281.0,0.0,0.9396,1.1107,1.5631,0
2008-01-31 01:00:00,0.42563333333333336,0.1154,241.53783333333334,1.9433333333333331,0.0,37.0,0.0,1,3,1,0,0,Winter,Night,37.0,0.0,0.7867,1.0794,1.5641,0
2008-01-31 02:00:00,0.3746,0.05276666666666666,243.57466666666667,1.75,0.0,0.0,0.0,2,3,1,0,0,Winter,Night,0.0,6.2433,0.8765,0.9823,1.5643,0
2008-01-31 03:00:00,0.36563333333333337,0.0392,243.54533333333333,1.6666666666666667,0.0,0.0,0.0,3,3,1,0,0,Winter,Night,0.0,6.0939,0.9032,0.9506,1.565,0
2008-01-31 04:00:00,0.3784,0.05106666666666667,243.11433333333335,1.6966666666666665,0.0,12.0,0.0,4,3,1,0,0,Winter,Night,12.0,0.0,0.8811,0.9465,1.5656,0
2008-01-31 05:00:00,0.40090000000000003,0.08753333333333332,244.25066666666666,1.7866666666666666,0.0,25.0,0.0,5,3,1,0,0,Winter,Night,25.0,0.0,0.8208,0.9452,1.5631,0
2008-01-31 06:00:00,1.3256666666666668,0.10936666666666667,243.66899999999998,5.63,0.0,0.0,491.0,6,3,1,0,0,Winter,Morning,491.0,0.0,0.9238,0.9377,1.5662,1
2008-01-31 07:00:00,2.2385,0.13616666666666666,238.58216666666667,9.426666666666668,0.0,0.0,1049.0,7,3,1,0,1,Winter,Morning,1049.0,0.0,0.9427,0.9407,1.5701,1
2008-01-31 08:00:00,1.7081000000000002,0.07643333333333334,238.07383333333334,7.153333333333333,0.0,24.0,1045.0,8,3,1,0,1,Winter,Morning,1069.0,0.0,0.9572,0.9446,1.5655,1
2008-01-31 09:00:00,1.6107666666666667,0.0708,239.16649999999998,6.680000000000001,0.0,14.0,1054.0,9,3,1,0,1,Winter,Morning,1068.0,0.0,0.9579,0.9492,1.5666,1
2008-01-31 10:00:00,1.2560666666666667,0.07033333333333333,241.79883333333333,5.3066666666666675,0.0,0.0,750.0,10,3,1,0,0,Winter,Morning,750.0,0.0,0.947,0.9315,1.5659,1
2008-01-31 11:00:00,0.4379,0.07329999999999999,243.04,2.146666666666667,0.0,0.0,0.0,11,3,1,0,0,Winter,Morning,0.0,7.2983,0.8566,0.8882,1.5627,0
